addref,city,year,engine,mileage,body,make,fuel,transmission,price
7048735,Lahore,2006,3260,105000,MPV,Honda,Petrol,Manual,5004824
7048736,Lahore,2013,2860,201500,MPV,Honda,Petrol,Manual,2809629
7048737,Lahore,2010,860,203500,MPV,Honda,Petrol,Manual,2719280
7048738,Lahore,1992,1960,198500,MPV,Honda,Diesel,Manual,4258162
7048739,Lahore,2008,2460,226500,MPV,Honda,Petrol,Automatic,2468347
7048740,Lahore,1995,2160,52000,MPV,Honda,Petrol,Manual,2681711
7048741,Lahore,2009,1960,31000,MPV,Honda,Petrol,Automatic,3028299
7048742,Lahore,2018,1660,77500,MPV,Honda,Petrol,Manual,2041506
7048743,Lahore,2001,2260,218500,MPV,Honda,Diesel,Manual,1759118
7048744,Lahore,2004,860,237000,MPV,Honda,Petrol,Manual,2212318
7048745,Lahore,1995,960,221000,MPV,Honda,Petrol,Manual,4015561
7048746,Lahore,2009,2560,46500,MPV,Honda,Petrol,Automatic,1571289
7048747,Lahore,2013,2960,228000,MPV,Honda,Petrol,Manual,4672620
7048748,Lahore,2011,2260,189000,MPV,Honda,Diesel,Manual,2581448
7048749,Lahore,2020,3460,5000,MPV,Honda,Petrol,Manual,4703193
7048750,Lahore,2004,1060,45500,MPV,Honda,Petrol,Manual,1636606
7048751,Lahore,2021,2560,180000,MPV,Honda,Diesel,Manual,3404079
7048752,Lahore,2003,2160,190500,MPV,Honda,Petrol,Manual,3385479
7048753,Lahore,2009,2460,138500,MPV,Honda,Diesel,Manual,2165244
7048754,Lahore,2003,1860,134500,MPV,Honda,Petrol,Manual,1239734
7048755,Lahore,2002,2560,27500,MPV,Honda,Diesel,Manual,3831147
7048756,Lahore,2022,3060,84500,MPV,Honda,Petrol,Manual,3127308
7048757,Lahore,2020,2160,167500,MPV,Honda,Petrol,Manual,4565495
7048758,Lahore,2021,1560,50000,MPV,Honda,Petrol,Manual,2389151
7048759,Lahore,2017,2560,148000,MPV,Honda,Petrol,Manual,2589386
7048760,Lahore,2014,860,148500,MPV,Honda,Petrol,Automatic,2695801
7048761,Lahore,2012,2460,231000,MPV,Honda,Petrol,Automatic,5285014
7048762,Lahore,2016,1960,144500,MPV,Honda,Petrol,Automatic,4608597
7048763,Lahore,2012,2860,62500,MPV,Honda,Diesel,Manual,3146637
7048764,Lahore,2017,2460,219000,MPV,Honda,Petrol,Manual,2617765
7048765,Lahore,2014,960,500,MPV,Honda,Petrol,Manual,2394951
7048766,Lahore,2020,2160,43000,MPV,Honda,Petrol,Manual,3211060
7048767,Lahore,2009,1160,132000,MPV,Honda,Hybrid,Manual,4170178
7048768,Lahore,1993,2660,70000,MPV,Honda,Petrol,Manual,2702894
7048769,Lahore,1993,3360,203000,MPV,Honda,Petrol,Automatic,3832238
7048770,Lahore,1992,2460,160000,MPV,Honda,Petrol,Manual,2845968
7048771,Lahore,1998,960,44000,MPV,Honda,Petrol,Automatic,3927280
7048772,Lahore,2002,1060,76500,MPV,Honda,Diesel,Automatic,4038820
7048773,Lahore,1995,1060,200000,MPV,Honda,Diesel,Manual,2377326
7048774,Lahore,2008,2660,215500,MPV,Honda,Petrol,Manual,4632201
7048775,Lahore,2011,860,24000,MPV,Honda,Petrol,Manual,2956566
7048776,Lahore,1994,1360,216500,MPV,Honda,Petrol,Automatic,2869807
7048777,Lahore,2018,2560,145500,MPV,Honda,Petrol,Manual,3333639
7048778,Lahore,2020,1160,34000,MPV,Honda,Petrol,Manual,3230581
7048779,Lahore,2021,660,116500,MPV,Honda,Petrol,Manual,4552301
7048780,Lahore,2015,1960,15000,MPV,Honda,Petrol,Manual,2833963
7048781,Lahore,2017,1860,157500,MPV,Honda,Diesel,Manual,2809302
7048782,Lahore,2000,1160,186500,MPV,Honda,Petrol,Manual,1631389
7048783,Lahore,2006,3360,115500,MPV,Honda,Petrol,Manual,1522192
7048784,Lahore,1999,3160,207000,MPV,Honda,Petrol,Manual,2557204
7048785,Lahore,1995,860,75000,MPV,Honda,Petrol,Manual,2384841
7048786,Lahore,2010,2260,235000,MPV,Honda,Petrol,Manual,2338502
7048787,Lahore,1992,2860,7500,MPV,Honda,Petrol,Manual,3776730
7048788,Lahore,2000,1860,245500,MPV,Honda,Petrol,Manual,4442344
7048789,Lahore,2014,960,101500,MPV,Honda,Petrol,Manual,3902680
7048790,Lahore,1999,2060,202500,MPV,Honda,Petrol,Manual,1946971
7048791,Lahore,2000,960,28500,MPV,Honda,Diesel,Manual,2905622
7048792,Lahore,1992,3360,63500,MPV,Honda,Diesel,Manual,1917726
7048793,Lahore,2021,1060,131500,MPV,Honda,Diesel,Manual,2326911
7048794,Lahore,2020,1960,96500,MPV,Honda,Petrol,Manual,2399280
7048795,Lahore,2005,1460,40500,MPV,Honda,Petrol,Manual,4145203
7048796,Lahore,2007,1060,125000,MPV,Honda,Petrol,Automatic,1752620
7048797,Lahore,1992,3060,215500,MPV,Honda,Petrol,Manual,4050778
7048798,Lahore,2002,760,104000,MPV,Honda,Petrol,Manual,5540653
7048799,Lahore,2011,2760,29500,MPV,Honda,Diesel,Manual,3636215
7048800,Lahore,2007,3260,91500,MPV,Honda,Petrol,Manual,4187842
7048801,Lahore,2002,2560,133000,MPV,Honda,Diesel,Manual,4051239
7048802,Lahore,2006,1860,172000,MPV,Honda,Petrol,Automatic,2234073
7048803,Lahore,2022,2760,198500,MPV,Honda,Diesel,Manual,4519324
7048804,Lahore,1994,3160,187500,MPV,Honda,Petrol,Manual,4242691
7048805,Lahore,2004,660,125500,MPV,Honda,Hybrid,Manual,4388003
7048806,Lahore,1998,1660,50500,MPV,Honda,Petrol,Automatic,4402913
7048807,Lahore,2014,1060,234000,MPV,Honda,Petrol,Manual,2429308
7048808,Lahore,1992,3460,97000,MPV,Honda,Petrol,Manual,2852263
7048809,Lahore,2018,2160,152500,MPV,Honda,Petrol,Manual,3549413
7048810,Lahore,1994,3360,219500,MPV,Honda,Hybrid,Manual,3260533
7048811,Lahore,1993,3360,184500,MPV,Honda,Diesel,Manual,921296
7048812,Lahore,2006,1360,228000,MPV,Honda,Petrol,Manual,3907783
7048813,Lahore,2002,2860,111000,MPV,Honda,Diesel,Automatic,3280866
7048814,Lahore,2003,2460,45500,MPV,Honda,Diesel,Automatic,3259696
7048815,Lahore,2016,2860,147000,MPV,Honda,Petrol,Automatic,2539739
7048816,Lahore,2004,1960,29500,MPV,Honda,Petrol,Manual,3582559
7048817,Lahore,1994,2960,143500,MPV,Honda,Petrol,Manual,1574989
7048818,Lahore,2010,760,65000,MPV,Honda,Diesel,Manual,3709424
7048819,Lahore,2021,760,137000,MPV,Honda,Diesel,Manual,5189918
7048820,Lahore,2014,3360,106000,MPV,Honda,Hybrid,Manual,1967458
7048821,Lahore,1993,3460,19500,MPV,Honda,Diesel,Manual,2765544
7048822,Lahore,1999,1360,190000,MPV,Honda,Petrol,Manual,3487684
7048823,Lahore,2001,3260,164000,MPV,Honda,Petrol,Automatic,3862114
7048824,Lahore,1999,1660,225500,MPV,Honda,Diesel,Manual,4060522
7048825,Lahore,2009,2660,132000,MPV,Honda,Diesel,Automatic,3110690
7048826,Lahore,2018,3460,94000,MPV,Honda,Petrol,Automatic,3022150
7048827,Lahore,2006,3260,56500,MPV,Honda,Diesel,Manual,1913259
7048828,Lahore,2002,2560,132500,MPV,Honda,Petrol,Manual,1949455
7048829,Lahore,2019,3060,126000,MPV,Honda,Petrol,Manual,1954267
7048830,Lahore,1991,3460,179500,MPV,Honda,Petrol,Automatic,3253722
7048831,Lahore,1991,1560,54500,MPV,Honda,Diesel,Manual,4423340
7048832,Lahore,2021,3160,232000,MPV,Honda,Petrol,Manual,3170923
7048833,Lahore,2008,1460,249000,MPV,Honda,Petrol,Manual,3558669
7048834,Lahore,2003,2260,10000,MPV,Honda,Petrol,Manual,3067243
7048835,Lahore,2020,2260,57000,MPV,Honda,Petrol,Manual,5092082
7048836,Lahore,2014,2060,196000,MPV,Honda,Diesel,Manual,4141435
7048837,Lahore,2014,1560,5500,MPV,Honda,Petrol,Manual,3186984
7048838,Lahore,1995,3360,156500,MPV,Honda,Petrol,Manual,1612436
7048839,Lahore,2020,1560,23500,MPV,Honda,Petrol,Automatic,2025528
7048840,Lahore,2019,1660,82000,MPV,Honda,Petrol,Automatic,3955604
7048841,Lahore,2019,2760,235000,MPV,Honda,Diesel,Manual,1683997
7048842,Lahore,2013,1960,207000,MPV,Honda,Hybrid,Manual,4013975
7048843,Lahore,1998,1960,195500,MPV,Honda,Petrol,Manual,4702343
7048844,Lahore,2018,1060,125500,MPV,Honda,Petrol,Manual,4297588
7048845,Lahore,2005,1960,179500,MPV,Honda,Petrol,Manual,2871771
7048846,Lahore,2013,960,39500,MPV,Honda,Petrol,Manual,2208318
7048847,Lahore,1991,1660,9500,MPV,Honda,Petrol,Automatic,4149133
7048848,Lahore,1991,2060,1000,MPV,Honda,Petrol,Manual,2537876
7048849,Lahore,2022,2660,51000,MPV,Honda,Petrol,Automatic,2931437
7048850,Lahore,1997,2860,161500,MPV,Honda,Diesel,Automatic,2467984
7048851,Lahore,1999,860,178500,MPV,Honda,Diesel,Automatic,3527818
7048852,Lahore,2005,2060,43500,MPV,Honda,Diesel,Manual,1350580
7048853,Lahore,2014,660,127000,MPV,Honda,Petrol,Manual,1954350
7048854,Lahore,2015,2560,131000,MPV,Honda,Petrol,Manual,3639936
7048855,Lahore,1994,1660,151500,MPV,Honda,Diesel,Manual,4317614
7048856,Lahore,2014,2860,243500,MPV,Honda,Petrol,Manual,1326489
7048857,Lahore,1995,3360,191000,MPV,Honda,Petrol,Manual,3219616
7048858,Lahore,2016,3160,133000,MPV,Honda,Petrol,Manual,5415296
7048859,Lahore,1996,1160,67000,MPV,Honda,Petrol,Manual,1472432
7048860,Lahore,2012,860,195000,MPV,Honda,Diesel,Manual,1833518
7048861,Lahore,2001,3360,122500,MPV,Honda,Hybrid,Manual,3392726
7048862,Lahore,2010,2960,178500,MPV,Honda,Hybrid,Manual,3740318
7048863,Lahore,2003,760,233000,MPV,Honda,Petrol,Manual,2254179
7048864,Lahore,2015,1560,21500,MPV,Honda,Petrol,Automatic,1241425
7048865,Lahore,2012,2460,63500,MPV,Honda,Petrol,Automatic,5066245
7048866,Lahore,1998,860,109500,MPV,Honda,Petrol,Automatic,3433969
7048867,Lahore,1991,2360,14500,MPV,Honda,Petrol,Automatic,2972025
7048868,Lahore,2008,3160,104500,MPV,Honda,Petrol,Manual,2752442
7048869,Lahore,2018,1660,227500,MPV,Honda,Petrol,Manual,4276845
7048870,Lahore,2004,2560,93500,MPV,Honda,Petrol,Manual,3237996
7048871,Lahore,2017,1960,201500,MPV,Honda,Petrol,Manual,3545708
7048872,Lahore,1993,1760,38000,MPV,Honda,Petrol,Manual,1416327
7048873,Lahore,2016,1560,103500,MPV,Honda,Petrol,Manual,3381784
7048874,Lahore,2006,1860,80000,MPV,Honda,Petrol,Manual,3924285
7048875,Lahore,2001,1960,20000,MPV,Honda,Petrol,Manual,2516783
7048876,Lahore,2017,3360,56500,MPV,Honda,Petrol,Manual,4298259
7048877,Lahore,2011,3160,50000,MPV,Honda,Petrol,Automatic,3714316
7048878,Lahore,2012,1760,231000,MPV,Honda,Petrol,Manual,3606847
7048879,Lahore,2000,2360,63000,MPV,Honda,Petrol,Manual,3432607
7048880,Lahore,2019,3460,226000,MPV,Honda,Diesel,Manual,2139043
7048881,Lahore,2000,2760,237000,MPV,Honda,Petrol,Automatic,4346374
7048882,Lahore,1991,2560,99000,MPV,Honda,Petrol,Manual,2650788
7048883,Lahore,2022,1160,186000,MPV,Honda,Diesel,Manual,4010976
7048884,Lahore,2010,3060,194500,MPV,Honda,Petrol,Manual,2717492
7048885,Lahore,1996,1060,24000,MPV,Honda,Petrol,Automatic,4483578
7048886,Lahore,1993,1360,146000,MPV,Honda,Petrol,Manual,3315398
7048887,Lahore,2016,2460,215000,MPV,Honda,Petrol,Manual,3634912
7048888,Lahore,2007,2360,170000,MPV,Honda,Petrol,Automatic,3119945
7048889,Lahore,2004,1260,195000,MPV,Honda,Petrol,Manual,3821938
7048890,Lahore,2019,2060,58000,MPV,Honda,Petrol,Manual,1989473
7048891,Lahore,2003,3460,230000,MPV,Honda,Diesel,Manual,2112465
7048892,Lahore,2017,3260,30000,MPV,Honda,Petrol,Manual,4365306
7048893,Lahore,1994,1960,196000,MPV,Honda,Diesel,Manual,3848538
7048894,Lahore,2005,1560,66000,MPV,Honda,Petrol,Manual,4383092
7048895,Lahore,2019,2360,220500,MPV,Honda,Petrol,Manual,2129048
7048896,Lahore,2019,2960,113500,MPV,Honda,Petrol,Manual,4905558
7048897,Lahore,1998,1260,238000,MPV,Honda,Petrol,Manual,2712860
7048898,Lahore,2007,2960,242500,MPV,Honda,Petrol,Manual,2671519
7048899,Lahore,1993,2260,27000,MPV,Honda,Petrol,Manual,4931194
7048900,Lahore,2009,860,123000,MPV,Honda,Diesel,Manual,3468699
7048901,Lahore,2004,2560,235500,MPV,Honda,Diesel,Automatic,1388595
7048902,Lahore,1998,3060,109000,MPV,Honda,Petrol,Automatic,2718003
7048903,Lahore,1992,2960,54500,MPV,Honda,Petrol,Automatic,4397514
7048904,Lahore,2009,1960,43000,MPV,Honda,Diesel,Manual,2935565
7048905,Lahore,2010,2960,120000,MPV,Honda,Petrol,Manual,3740337
7048906,Lahore,2002,3160,127500,MPV,Honda,Hybrid,Manual,2907128
7048907,Lahore,2013,2960,197000,MPV,Honda,Diesel,Manual,2788762
7048908,Lahore,2009,2060,169000,MPV,Honda,Petrol,Automatic,3178711
7048909,Lahore,2001,3160,47000,MPV,Honda,Petrol,Manual,2770696
7048910,Lahore,2001,660,86500,MPV,Honda,Petrol,Manual,3623447
7048911,Lahore,2005,1860,121500,MPV,Honda,Petrol,Manual,1919950
7048912,Lahore,1994,1960,94500,MPV,Honda,Hybrid,Manual,3267402
7048913,Lahore,1994,1460,26000,MPV,Honda,Petrol,Manual,4854510
7048914,Lahore,2019,2060,167000,MPV,Honda,Petrol,Manual,3071968
7048915,Lahore,2008,1260,221000,MPV,Honda,Petrol,Manual,2164028
7048916,Lahore,2018,1360,184000,MPV,Honda,Petrol,Manual,2245713
7048917,Lahore,2019,1360,79000,MPV,Honda,Petrol,Manual,2087666
7048918,Lahore,2022,860,33500,MPV,Honda,Diesel,Manual,5211524
7048919,Lahore,2021,2760,98500,MPV,Honda,Petrol,Automatic,3358346
7048920,Lahore,2002,1360,165000,MPV,Honda,Petrol,Manual,2390557
7048921,Lahore,1994,3260,43000,MPV,Honda,Petrol,Manual,2571785
7048922,Lahore,2011,1360,226000,MPV,Honda,Petrol,Manual,2968199
7048923,Lahore,2019,2560,180500,MPV,Honda,Petrol,Manual,4532539
7048924,Lahore,2021,3460,186500,MPV,Honda,Diesel,Manual,2555184
7048925,Lahore,2009,1160,146000,MPV,Honda,Petrol,Automatic,1309988
7048926,Lahore,2015,1460,116500,MPV,Honda,Petrol,Automatic,1447711
7048927,Lahore,2004,2060,165000,MPV,Honda,Diesel,Automatic,1670754
7048928,Lahore,2011,3360,128500,MPV,Honda,Petrol,Automatic,4297179
7048929,Lahore,2001,3260,7000,MPV,Honda,Petrol,Manual,2669389
7048930,Lahore,1998,2160,139500,MPV,Honda,Petrol,Manual,4567131
7048931,Lahore,1995,1560,35500,MPV,Honda,Petrol,Automatic,3956242
7048932,Lahore,2007,2160,89000,MPV,Honda,Hybrid,Manual,2648260
7048933,Lahore,2010,3060,225000,MPV,Honda,Petrol,Manual,3723497
7048934,Lahore,2019,960,220500,MPV,Honda,Hybrid,Automatic,4702855
7048935,Lahore,2009,2460,192000,MPV,Honda,Petrol,Manual,3775302
7048936,Lahore,1993,2960,48500,MPV,Honda,Petrol,Manual,2805738
7048937,Lahore,2020,3260,118000,MPV,Honda,Petrol,Manual,3279742
7048938,Lahore,2018,3460,111500,MPV,Honda,Petrol,Manual,2526472
7048939,Lahore,2010,660,106000,MPV,Honda,Diesel,Manual,3906561
7048940,Lahore,2003,960,46500,MPV,Honda,Diesel,Manual,1914510
7048941,Lahore,1991,2860,214000,MPV,Honda,Petrol,Manual,3475757
7048942,Lahore,2018,3260,142500,MPV,Honda,Petrol,Manual,1948241
7048943,Lahore,2011,860,64500,MPV,Honda,Petrol,Automatic,2000771
7048944,Lahore,2017,1960,247000,MPV,Honda,Petrol,Manual,3708600
7048945,Lahore,1993,1260,140000,MPV,Honda,Petrol,Manual,1263702
7048946,Lahore,2012,2660,71500,MPV,Honda,Diesel,Manual,2211975
7048947,Lahore,1991,2660,82000,MPV,Honda,Petrol,Manual,2631694
7048948,Lahore,1995,860,162000,MPV,Honda,Diesel,Manual,1906870
7048949,Lahore,2008,760,176500,MPV,Honda,Petrol,Manual,1196263
7048950,Lahore,2005,2460,6500,MPV,Honda,Petrol,Manual,4969714
7048951,Lahore,2012,2360,45500,MPV,Honda,Diesel,Manual,3796992
7048952,Lahore,2003,3460,206000,MPV,Honda,Petrol,Manual,2870468
7048953,Lahore,2007,660,206000,MPV,Honda,Petrol,Manual,2753133
7048954,Lahore,1997,1360,219000,MPV,Honda,Diesel,Manual,3733651
7048955,Lahore,2000,2560,17000,MPV,Honda,Petrol,Manual,2342742
7048956,Lahore,2020,1860,101500,MPV,Honda,Diesel,Manual,3980484
7048957,Lahore,2007,3060,98500,MPV,Honda,Petrol,Manual,3912493
7048958,Lahore,2003,2560,177000,MPV,Honda,Diesel,Automatic,1936959
7048959,Lahore,1993,2660,70500,MPV,Honda,Petrol,Manual,2199889
7048960,Lahore,1993,3260,210000,MPV,Honda,Petrol,Manual,1256798
7048961,Lahore,2015,2160,48000,MPV,Honda,Petrol,Manual,3724946
7048962,Lahore,2006,1460,188000,MPV,Honda,Petrol,Automatic,3265068
7048963,Lahore,2018,2860,77500,MPV,Honda,Diesel,Manual,2912670
7048964,Lahore,1998,3460,180000,MPV,Honda,Petrol,Automatic,1434646
7048965,Lahore,2006,960,192000,MPV,Honda,Petrol,Manual,3562017
7048966,Lahore,2020,860,174500,MPV,Honda,Petrol,Manual,3592679
7048967,Lahore,2008,860,153000,MPV,Honda,Petrol,Manual,1140884
7048968,Lahore,2007,2660,152000,MPV,Honda,Petrol,Manual,2245679
7048969,Lahore,2017,2260,198000,MPV,Honda,Petrol,Manual,4132769
7048970,Lahore,1993,1760,213000,MPV,Honda,Diesel,Automatic,1939740
7048971,Lahore,2019,2760,135500,MPV,Honda,Diesel,Manual,3411295
7048972,Lahore,2018,3160,41000,MPV,Honda,Petrol,Manual,3930762
7048973,Lahore,2000,2160,63000,MPV,Honda,Petrol,Manual,2733784
7048974,Lahore,1996,3160,84500,MPV,Honda,Diesel,Manual,2586752
7048975,Lahore,2001,1760,60500,MPV,Honda,Petrol,Manual,1908408
7048976,Lahore,1992,1360,39000,MPV,Honda,Petrol,Manual,836053
7048977,Lahore,2006,960,196000,MPV,Honda,Petrol,Manual,2662178
7048978,Lahore,2018,2860,232500,MPV,Honda,Diesel,Manual,1871067
7048979,Lahore,2010,960,247500,MPV,Honda,Petrol,Automatic,4200938
7048980,Lahore,2006,3160,190000,MPV,Honda,Petrol,Manual,1238303
7048981,Lahore,2014,1760,186500,MPV,Honda,Petrol,Manual,2002882
7048982,Lahore,1993,760,54500,MPV,Honda,Petrol,Automatic,3738102
7048983,Lahore,2009,1760,67500,MPV,Honda,Petrol,Manual,1609797
7048984,Lahore,2000,2660,192500,MPV,Honda,Petrol,Manual,3425875
7048985,Lahore,2004,2960,82500,MPV,Honda,Diesel,Manual,3309225
7048986,Lahore,2001,3060,158000,MPV,Honda,Hybrid,Manual,1517291
7048987,Lahore,2001,1660,62000,MPV,Honda,Petrol,Manual,4223925
7048988,Lahore,1992,2760,175000,MPV,Honda,Petrol,Manual,2141107
7048989,Lahore,2006,1760,206500,MPV,Honda,Petrol,Manual,1817112
7048990,Lahore,1997,1560,83500,MPV,Honda,Petrol,Manual,3286785
7048991,Lahore,1993,2960,14500,MPV,Honda,Petrol,Manual,2484346
7048992,Lahore,2011,3260,226000,MPV,Honda,Petrol,Manual,3702602
7048993,Lahore,1993,860,221500,MPV,Honda,Diesel,Automatic,1947218
7048994,Lahore,2021,1860,19500,MPV,Honda,Petrol,Manual,2729921
7048995,Lahore,2019,1260,30500,MPV,Honda,Petrol,Manual,2694748
7048996,Lahore,2001,3060,69500,MPV,Honda,Petrol,Manual,4571276
7048997,Lahore,2001,1660,3000,MPV,Honda,Petrol,Manual,3699858
7048998,Lahore,2012,1260,3000,MPV,Honda,Diesel,Automatic,2909109
7048999,Lahore,1993,2160,81000,MPV,Honda,Petrol,Automatic,2924189
7049000,Lahore,1999,1860,246500,MPV,Honda,Petrol,Automatic,860060
7049001,Lahore,1996,1860,44000,MPV,Honda,Petrol,Manual,3634012
7049002,Lahore,2018,2660,83500,MPV,Honda,Petrol,Manual,2339093
7049003,Lahore,2005,660,168500,MPV,Honda,Petrol,Manual,4238611
7049004,Lahore,2019,760,70000,MPV,Honda,Petrol,Manual,3903088
7049005,Lahore,1995,3160,139500,MPV,Honda,Petrol,Manual,3384186
7049006,Lahore,1994,2860,21000,MPV,Honda,Petrol,Manual,1891619
7049007,Lahore,1991,2260,219000,MPV,Honda,Diesel,Manual,3700394
7049008,Lahore,2009,3460,228500,MPV,Honda,Petrol,Manual,3003564
7049009,Lahore,2016,2860,119000,MPV,Honda,Diesel,Automatic,2263425
7049010,Lahore,1991,1360,83500,MPV,Honda,Petrol,Automatic,3634772
7049011,Lahore,2019,2960,153500,MPV,Honda,Petrol,Manual,4597074
7049012,Lahore,2000,760,112000,MPV,Honda,Petrol,Manual,4608840
7049013,Lahore,1991,1460,218000,MPV,Honda,Petrol,Manual,2414973
7049014,Lahore,1996,3360,156500,MPV,Honda,Petrol,Manual,2553093
7049015,Lahore,2019,1360,223000,MPV,Honda,Petrol,Manual,4120721
7049016,Lahore,2012,1060,85000,MPV,Honda,Diesel,Manual,3188548
7049017,Lahore,1994,2560,14000,MPV,Honda,Petrol,Manual,3980862
7049018,Lahore,2012,2860,45000,MPV,Honda,Petrol,Manual,2924756
7049019,Lahore,2014,3360,32000,MPV,Honda,Petrol,Manual,4893671
7049020,Lahore,1994,1560,67500,MPV,Honda,Petrol,Manual,2202855
7049021,Lahore,2008,2960,130000,MPV,Honda,Petrol,Manual,1764289
7049022,Lahore,1996,1060,64500,MPV,Honda,Petrol,Automatic,3125655
7049023,Lahore,2006,1660,107500,MPV,Honda,Diesel,Manual,3428435
7049024,Lahore,2010,760,29500,MPV,Honda,Petrol,Manual,4022546
7049025,Lahore,1998,3460,95500,MPV,Honda,Diesel,Automatic,4170939
7049026,Lahore,2013,660,87500,MPV,Honda,Petrol,Automatic,3795537
7049027,Lahore,2017,760,85000,MPV,Honda,Petrol,Manual,646165
7049028,Lahore,1995,660,241500,MPV,Honda,Petrol,Manual,4111693
7049029,Lahore,1997,1960,205500,MPV,Honda,Petrol,Automatic,3840936
7049030,Lahore,1997,860,185500,MPV,Honda,Petrol,Manual,2348217
7049031,Lahore,2018,1560,54500,MPV,Honda,Petrol,Manual,3008818
7049032,Lahore,1998,960,187500,MPV,Honda,Petrol,Automatic,3281767
7049033,Lahore,2007,1560,122000,MPV,Honda,Petrol,Manual,3393164
7049034,Lahore,2004,2360,2500,MPV,Honda,Petrol,Manual,3218949
7049035,Lahore,1999,960,145500,MPV,Honda,Petrol,Manual,2627415
7049036,Lahore,2003,760,98000,MPV,Honda,Petrol,Manual,3180068
7049037,Lahore,2013,1460,2500,MPV,Honda,Petrol,Manual,4004078
7049038,Lahore,2002,2960,59500,MPV,Honda,Diesel,Manual,4574274
7049039,Lahore,1993,660,203000,MPV,Honda,Petrol,Manual,2286164
7049040,Lahore,2015,2260,94000,MPV,Honda,Diesel,Manual,4774479
7049041,Lahore,2017,860,229000,MPV,Honda,Diesel,Automatic,3476840
7049042,Lahore,1996,3160,141500,MPV,Honda,Diesel,Manual,4071730
7049043,Lahore,2002,1460,247500,MPV,Honda,Petrol,Automatic,3705822
7049044,Lahore,2009,3260,130500,MPV,Honda,Diesel,Automatic,3384302
7049045,Lahore,2006,3260,176000,MPV,Honda,Petrol,Automatic,4363659
7049046,Lahore,2015,1760,185000,MPV,Honda,Petrol,Manual,3094176
7049047,Lahore,1996,2660,172500,MPV,Honda,Petrol,Manual,4142287
7049048,Lahore,2020,1560,89500,MPV,Honda,Petrol,Manual,4363796
7049049,Lahore,2011,2460,218000,MPV,Honda,Petrol,Manual,5027736
7049050,Lahore,2004,2660,200000,MPV,Honda,Diesel,Manual,2745457
7049051,Lahore,2010,960,169000,MPV,Honda,Petrol,Automatic,1074363
7049052,Lahore,1999,660,107500,MPV,Honda,Petrol,Automatic,2997063
7049053,Lahore,2008,2360,232500,MPV,Honda,Petrol,Manual,2526148
7049054,Lahore,2018,1960,150500,MPV,Honda,Diesel,Manual,3117410
7049055,Lahore,2019,1560,89500,MPV,Honda,Petrol,Manual,4895897
7049056,Lahore,1997,3060,4000,MPV,Honda,Diesel,Manual,3492487
7049057,Lahore,2011,960,30000,MPV,Honda,Petrol,Manual,2044395
7049058,Lahore,2012,2160,71000,MPV,Honda,Diesel,Manual,2197933
7049059,Lahore,2003,1560,66000,MPV,Honda,Petrol,Manual,2803494
7049060,Lahore,2014,2960,98500,MPV,Honda,Petrol,Automatic,3096908
7049061,Lahore,2020,660,50500,MPV,Honda,Petrol,Manual,3646508
7049062,Lahore,1993,1460,11500,MPV,Honda,Petrol,Manual,3625796
7049063,Lahore,2015,2960,223500,MPV,Honda,Petrol,Manual,1782432
7049064,Lahore,2000,2160,7000,MPV,Honda,Petrol,Manual,2744527
7049065,Lahore,1991,3060,26500,MPV,Honda,Petrol,Manual,2431398
7049066,Lahore,2016,2160,205500,MPV,Honda,Petrol,Manual,3590399
7049067,Lahore,2000,960,155500,MPV,Honda,Diesel,Manual,3978660
7049068,Lahore,2009,660,226500,MPV,Honda,Diesel,Manual,3853819
7049069,Lahore,2001,960,180500,MPV,Honda,Petrol,Manual,3387345
7049070,Lahore,2014,3460,118500,MPV,Honda,Diesel,Manual,5441647
7049071,Lahore,2015,1160,65500,MPV,Honda,Petrol,Manual,4227883
7049072,Lahore,1997,2660,134000,MPV,Honda,Petrol,Manual,3513169
7049073,Lahore,2012,2460,235500,MPV,Honda,Diesel,Automatic,2976847
7049074,Lahore,2019,2060,75500,MPV,Honda,Petrol,Manual,2165214
7049075,Lahore,2022,2860,64500,MPV,Honda,Diesel,Manual,2901257
7049076,Lahore,2016,2960,48000,MPV,Honda,Petrol,Manual,2378468
7049077,Lahore,2012,1960,73000,MPV,Honda,Petrol,Manual,2530879
7049078,Lahore,1994,3160,40000,MPV,Honda,Petrol,Manual,3567389
7049079,Lahore,2004,2060,151000,MPV,Honda,Petrol,Manual,3816649
7049080,Lahore,2004,3060,145000,MPV,Honda,Petrol,Manual,2924307
7049081,Lahore,2002,960,24000,MPV,Honda,Petrol,Manual,4450848
7049082,Lahore,2005,1860,204500,MPV,Honda,Petrol,Manual,2563866
7049083,Lahore,2008,2160,17000,MPV,Honda,Diesel,Manual,1750163
7049084,Lahore,2015,3460,100000,MPV,Honda,Petrol,Manual,3127534
7049085,Lahore,2021,1660,54500,MPV,Honda,Petrol,Manual,3574316
7049086,Lahore,2000,1760,39000,MPV,Honda,Diesel,Manual,3551461
7049087,Lahore,2004,2860,225500,MPV,Honda,Petrol,Automatic,1659379
7049088,Lahore,2009,2360,77000,MPV,Honda,Petrol,Manual,1739709
7049089,Lahore,2022,2260,34000,MPV,Honda,Petrol,Manual,4212084
7049090,Lahore,1995,1860,66000,MPV,Honda,Diesel,Automatic,4202389
7049091,Lahore,1999,1460,136500,MPV,Honda,Hybrid,Manual,5293451
